order_id,distance_km,weather,traffic_level,restaurant_load,courier_experience_years,hour,weekday,delivery_time_min
513,18.72,snow,HIGH,medium,7.5,23,0,79.3
514,17.46,sunny,high,low,7.1,2,1,54.0
515,1.86,snow,high,low,9.0,6,4,25.1
516,1.5,snow,HIGH,low,7.3,23,4,34.4
517,8.15,rain,high,medium,,7,0,44.4
518,16.4,RAIN,HIGH,high,3.8,10,5,83.3
519,19.76,Sunny,medium,medium,8.4,9,1,59.1
520,3.86,Sunny,HIGH,low,7.1,19,6,12.4
521,12.29,Sunny,high,medium,7.1,8,3,55.2
522,8.24,sunny,high,high,3.6,14,3,46.8
523,19.43,Sunny,medium,low,8.0,19,2,59.5
524,17.0,Sunny,HIGH,high,9.1,23,0,63.1
525,16.93,rain,medium,high,2.6,21,3,75.2
526,9.91,snow,low,low,6.4,4,2,51.9
527,8.88,Sunny,HIGH,high,4.2,14,4,52.8
528,6.19,RAIN,medium,medium,9.9,3,2,26.2
529,2.07,Sunny,,high,5.0,4,1,17.1
530,17.43,sunny,,high,2.7,14,1,74.7
531,16.45,sunny,HIGH,high,4.1,16,4,76.7
532,19.99,sunny,low,medium,6.7,22,0,63.4
533,19.94,Sunny,low,high,1.2,7,5,74.6
534,11.55,rain,HIGH,high,6.2,18,1,66.9
535,15.61,RAIN,HIGH,medium,9.3,8,1,70.7
536,18.95,Sunny,medium,low,8.6,9,2,44.5
537,17.14,rain,high,low,,4,2,77.0
538,5.7,rain,high,low,9.9,9,2,32.4
539,9.56,Sunny,high,high,7.1,21,3,51.5
540,3.45,Sunny,HIGH,low,2.0,0,6,20.2
541,19.13,rain,high,medium,0.6,21,4,84.8
542,12.52,rain,medium,high,2.1,23,0,58.5
543,5.34,rain,HIGH,high,8.5,3,2,53.2
544,13.76,Sunny,HIGH,high,0.7,20,0,70.2
545,12.74,rain,high,low,2.7,4,6,57.9
546,7.81,sunny,low,low,7.7,22,2,11.6
547,3.16,Sunny,low,low,6.1,6,1,5.0
548,13.76,sunny,medium,high,7.9,22,6,49.1
549,10.89,snow,high,medium,7.6,4,0,71.6
550,15.67,Sunny,high,high,1.0,19,3,78.7
551,10.88,snow,HIGH,medium,9.0,7,2,68.0
552,17.19,rain,HIGH,high,2.7,16,5,93.1
553,11.49,rain,high,medium,5.8,0,4,70.5
554,11.66,RAIN,HIGH,high,6.6,21,1,67.2
555,17.66,rain,high,high,2.1,17,6,88.3
556,8.67,snow,medium,medium,9.8,11,6,48.4
557,3.55,rain,HIGH,medium,5.1,2,2,39.8
558,1.55,Sunny,high,medium,1.0,19,6,25.3
559,15.35,rain,HIGH,medium,9.4,13,0,62.3
560,12.79,RAIN,medium,medium,6.1,15,2,54.0
561,14.38,rain,HIGH,medium,7.1,17,1,69.3
562,5.05,snow,high,medium,5.5,9,4,52.3
563,3.59,snow,HIGH,medium,8.4,22,4,33.5
564,1.28,rain,HIGH,high,0.8,14,4,34.9
565,7.66,snow,high,medium,3.0,9,5,65.0
566,12.21,,low,medium,5.0,0,1,55.8
567,8.45,RAIN,HIGH,high,1.2,18,5,75.0
568,9.31,Sunny,HIGH,high,7.2,1,5,56.0
569,18.18,RAIN,medium,low,4.2,12,6,58.2
570,7.62,sunny,low,low,3.1,15,2,24.3
571,10.77,RAIN,medium,medium,0.5,7,1,61.7
572,15.89,rain,high,medium,7.3,2,1,68.7
573,8.53,Sunny,high,low,8.4,20,6,30.1
574,12.82,rain,medium,low,4.3,18,2,45.6
575,17.38,sunny,,medium,5.9,13,3,61.4
576,19.04,Sunny,low,low,2.7,10,5,61.8
577,3.79,snow,medium,medium,,11,4,22.7
578,18.61,RAIN,medium,high,0.6,10,0,81.7
579,10.35,rain,high,high,5.1,10,5,62.8
580,5.91,sunny,HIGH,low,6.6,21,0,25.6
581,9.72,snow,low,high,9.2,20,2,46.9
582,19.62,RAIN,medium,high,4.1,17,0,90.7
583,10.36,snow,low,high,7.8,9,3,47.5
584,7.25,RAIN,low,high,6.2,15,1,30.2
585,13.03,,medium,medium,9.3,7,4,40.2
586,5.56,snow,low,medium,4.3,5,0,32.1
587,2.44,snow,,low,3.5,18,0,39.2
588,3.45,snow,HIGH,high,8.9,12,2,46.0
589,3.43,Sunny,HIGH,high,1.0,14,2,43.1
590,3.89,sunny,HIGH,high,1.8,12,6,34.9
591,3.64,RAIN,high,low,1.3,0,1,41.6
592,13.18,snow,high,medium,8.5,20,4,74.5
593,4.46,Sunny,high,high,0.6,1,6,38.9
594,7.57,sunny,HIGH,medium,8.7,12,6,37.4
595,18.04,RAIN,low,low,4.8,1,0,59.1
596,10.01,Sunny,high,medium,0.5,10,1,55.4
597,13.68,RAIN,medium,high,4.3,12,4,68.9
598,4.27,snow,high,medium,2.3,9,1,53.8
599,4.65,sunny,medium,medium,6.4,22,0,18.6
600,1.78,Sunny,HIGH,low,7.0,21,2,16.5
601,4.21,sunny,medium,low,5.1,14,2,17.4
602,6.29,snow,high,low,0.9,0,2,53.5
603,4.36,sunny,high,low,6.7,13,3,23.1
604,2.69,sunny,low,medium,8.5,9,1,9.6
605,3.29,rain,HIGH,medium,7.3,17,0,41.1
606,9.75,sunny,medium,low,8.4,10,1,31.3
607,4.92,RAIN,HIGH,low,2.4,6,2,42.0
608,7.92,,high,high,8.9,14,5,41.0
609,10.56,rain,low,high,3.6,2,5,45.8
610,14.12,Sunny,high,low,0.6,1,1,59.4
611,1.75,Sunny,high,medium,8.5,21,4,19.8
612,16.19,snow,high,low,9.4,7,5,70.3
613,12.93,snow,medium,medium,6.7,7,5,56.1
614,2.55,rain,high,medium,2.7,10,1,44.7
615,17.6,snow,HIGH,high,2.9,15,6,101.4
616,18.5,snow,HIGH,low,4.9,1,3,78.6
617,2.16,snow,low,low,9.0,21,3,15.0
618,6.26,Sunny,HIGH,medium,1.9,4,2,31.8
619,16.32,rain,high,low,8.3,6,0,67.4
620,15.22,Sunny,high,high,3.3,19,6,81.0
621,4.51,RAIN,HIGH,high,8.2,12,4,42.8
622,4.98,Sunny,low,low,9.2,1,6,5.0
623,8.04,RAIN,low,low,4.6,2,0,27.2
624,10.21,sunny,HIGH,high,4.0,8,0,54.7
625,12.75,sunny,medium,low,8.1,9,4,29.7
626,8.01,RAIN,medium,medium,5.5,23,3,46.3
627,9.79,RAIN,medium,low,7.0,12,6,36.9
628,15.2,Sunny,medium,medium,6.4,20,5,50.2
629,1.7,RAIN,HIGH,low,2.0,12,2,26.6
630,5.8,rain,low,low,8.5,4,1,10.8
631,14.55,sunny,high,high,2.4,22,3,75.5
632,18.01,sunny,high,medium,9.4,6,2,71.9
633,10.72,RAIN,HIGH,high,2.9,16,5,59.4
634,11.11,snow,high,low,7.5,14,3,62.9
635,3.04,snow,medium,high,3.2,4,6,49.6
636,9.5,RAIN,low,low,3.5,23,4,40.7
637,11.12,rain,HIGH,low,3.4,6,0,60.3
638,5.61,snow,low,low,7.6,1,4,40.9
639,6.12,RAIN,HIGH,medium,5.8,23,5,45.4
640,8.17,rain,HIGH,medium,8.9,17,1,50.8
641,1.38,rain,HIGH,medium,3.4,9,4,32.1
642,7.12,Sunny,HIGH,high,7.1,0,5,38.8
643,5.02,rain,low,low,7.7,13,0,19.4
644,7.22,snow,high,high,1.9,18,3,74.3
645,3.28,snow,HIGH,high,4.3,15,2,56.4
646,17.92,RAIN,medium,low,5.1,18,5,54.3
647,12.28,RAIN,HIGH,high,3.9,5,5,64.9
648,13.9,rain,low,low,3.6,11,6,51.2
649,15.99,sunny,HIGH,low,7.0,2,1,52.7
650,10.47,Sunny,medium,low,2.6,6,3,35.1
651,2.65,sunny,low,low,,23,5,5.0
652,11.21,rain,HIGH,high,9.4,2,5,61.8
653,12.15,rain,medium,high,5.9,16,2,58.1
654,15.16,sunny,low,high,6.3,14,0,52.3
655,9.2,Sunny,HIGH,medium,1.2,18,4,51.1
656,3.42,sunny,medium,high,8.7,18,6,22.2
657,6.39,RAIN,low,high,3.2,22,3,36.3
658,7.9,snow,HIGH,medium,6.3,10,2,58.1
659,13.27,RAIN,low,low,9.8,20,2,32.7
660,11.84,snow,medium,low,6.2,19,4,55.7
661,7.77,,HIGH,low,7.4,1,3,37.1
662,19.74,Sunny,HIGH,medium,4.7,6,3,79.2
663,12.51,sunny,HIGH,high,1.1,18,6,65.0
664,5.51,Sunny,medium,high,8.1,6,0,32.5
665,2.93,sunny,high,high,0.8,9,3,44.5
666,3.9,RAIN,HIGH,high,7.2,11,6,45.3
667,5.67,RAIN,medium,medium,0.7,22,5,36.3
668,4.05,sunny,low,high,8.7,17,4,12.0
669,4.54,Sunny,low,low,2.0,22,3,16.0
670,6.42,sunny,medium,medium,5.4,5,0,24.4
671,4.29,rain,high,medium,6.2,19,2,37.7
672,18.04,RAIN,,low,4.8,20,5,61.4
673,2.52,rain,low,low,3.7,7,3,6.2
674,10.97,RAIN,low,high,4.9,4,4,57.4
675,8.8,RAIN,HIGH,low,3.5,2,3,46.8
676,19.67,snow,high,medium,4.7,1,6,86.1
677,3.13,rain,medium,medium,3.9,21,1,26.0
678,8.56,rain,low,medium,,5,0,28.8
679,19.42,snow,low,high,2.8,6,2,92.9
680,17.44,Sunny,low,high,9.9,7,1,57.7
681,16.52,rain,medium,low,5.3,3,4,65.7
682,5.9,sunny,medium,high,2.3,11,3,27.6
683,4.25,snow,high,high,5.0,23,0,63.9
684,13.7,rain,,medium,8.7,11,5,65.3
685,18.66,Sunny,HIGH,medium,0.7,16,6,70.3
686,11.58,rain,HIGH,low,7.0,21,6,60.5
687,11.86,RAIN,low,medium,5.7,21,3,45.1
688,6.32,sunny,HIGH,high,2.1,18,3,40.5
689,15.62,snow,low,low,,8,3,62.1
690,4.55,,high,low,4.0,11,5,28.4
691,7.15,Sunny,low,medium,3.3,20,3,30.3
692,9.08,RAIN,high,medium,8.4,16,0,48.2
693,10.64,RAIN,high,medium,6.6,22,5,54.3
694,5.61,Sunny,HIGH,low,9.0,9,5,14.5
695,3.18,RAIN,HIGH,medium,6.5,18,1,28.5
696,12.6,snow,low,high,7.5,10,4,64.6
697,6.48,rain,medium,low,8.4,19,5,16.2
698,12.04,RAIN,HIGH,medium,1.0,21,1,70.4
699,3.93,snow,HIGH,high,7.9,23,0,49.7
700,10.14,rain,medium,high,6.3,12,4,50.9
701,11.12,rain,medium,medium,1.2,3,5,56.8
702,1.98,RAIN,HIGH,high,5.3,14,2,38.6
703,7.4,snow,medium,low,1.3,11,1,51.8
704,3.55,RAIN,low,low,7.5,23,0,5.0
705,2.2,Sunny,high,high,5.7,9,0,33.8
706,19.81,rain,high,low,9.6,21,0,73.0
707,177.1881774309349,RAIN,HIGH,medium,2.2,6,6,47.4
708,16.39,rain,HIGH,high,6.3,23,4,86.4
709,5.84,snow,low,low,2.5,1,3,37.5
710,13.95,sunny,medium,medium,6.3,20,2,47.4
711,15.44,RAIN,HIGH,medium,7.4,6,4,68.2
712,12.32,RAIN,high,low,7.4,7,4,49.6
713,9.96,rain,low,high,8.2,20,5,39.6
714,8.82,snow,low,medium,8.6,18,6,50.0
715,7.63,Sunny,medium,medium,1.2,5,1,37.6
716,18.66,snow,HIGH,medium,3.8,20,2,96.3
717,16.78,RAIN,HIGH,medium,7.0,7,0,71.8
718,19.34,Sunny,low,high,5.2,21,4,76.9
719,3.36,snow,high,low,2.3,19,2,38.8
720,14.89,sunny,HIGH,low,5.8,3,1,50.8
721,18.83,rain,high,low,4.4,19,3,85.3
722,4.44,snow,low,medium,4.2,23,2,35.0
723,2.26,snow,HIGH,high,8.2,8,6,55.6
724,15.08,sunny,,low,4.4,4,6,56.9
725,11.91,RAIN,low,high,0.8,5,0,57.2
726,16.99,rain,high,low,1.1,18,6,73.7
727,3.66,snow,HIGH,medium,8.6,11,4,39.1
728,16.11,Sunny,medium,low,9.6,4,3,45.3
729,4.83,snow,high,medium,7.0,4,1,54.2
730,4.11,rain,medium,medium,4.0,17,0,31.9
731,4.12,snow,HIGH,low,9.4,5,3,37.5
732,16.48,sunny,medium,high,6.8,8,5,56.1
733,13.64,snow,low,medium,8.5,10,5,63.2
734,10.94,snow,medium,high,7.8,22,1,67.7
735,7.82,Sunny,high,low,4.1,13,0,34.9
736,17.67,sunny,high,medium,5.0,23,6,67.5
737,8.46,sunny,medium,high,2.3,1,4,42.8
738,16.52,snow,low,medium,3.3,13,1,68.1
739,9.34,Sunny,HIGH,low,7.9,18,6,26.2
740,8.16,snow,medium,medium,9.0,9,3,44.2
741,9.79,snow,high,low,7.4,4,0,51.2
742,6.73,rain,high,high,4.9,22,5,51.8
743,15.2,rain,medium,medium,1.3,3,5,63.6
744,10.55,Sunny,medium,high,1.0,6,2,50.1
745,5.41,RAIN,medium,low,4.1,23,0,25.6
746,18.09,rain,HIGH,low,4.9,12,3,58.1
747,8.29,RAIN,high,high,6.3,9,3,59.0
748,11.33,sunny,high,high,0.6,9,2,63.9
749,18.22,rain,high,low,9.9,3,6,72.6
750,12.86,rain,HIGH,high,4.0,15,3,72.7
751,3.22,Sunny,low,low,8.6,14,6,5.0
752,18.86,RAIN,high,high,5.6,20,6,89.1
753,12.93,,high,low,1.7,10,0,63.5
754,7.36,rain,low,low,8.1,18,6,17.8
755,3.65,Sunny,HIGH,medium,7.2,20,5,30.0
756,16.09,Sunny,low,low,5.5,23,1,48.2
757,12.78,RAIN,low,low,5.4,2,5,51.3
758,11.14,sunny,,medium,1.3,14,6,36.1
759,17.98,sunny,low,medium,6.7,15,5,55.5
760,15.98,snow,HIGH,high,9.2,13,0,79.7
761,3.88,rain,HIGH,high,1.4,4,6,40.5
762,6.92,RAIN,low,low,3.0,16,3,30.0
763,5.72,rain,medium,high,9.1,17,2,35.7
764,15.13,RAIN,medium,high,3.2,18,2,65.1
765,1.64,,medium,low,6.7,0,4,12.8
766,11.83,RAIN,medium,medium,5.6,8,2,55.4
767,15.49,rain,high,medium,6.2,20,2,71.3
768,17.66,Sunny,HIGH,low,4.4,13,3,68.8
769,7.5,rain,HIGH,low,3.3,19,1,40.2
770,16.6,RAIN,low,low,1.0,20,1,64.0
771,3.1,snow,high,low,7.6,19,3,33.3
772,17.08,sunny,low,low,7.6,20,2,48.3
773,3.42,RAIN,low,low,6.9,22,0,5.6
774,8.55,snow,HIGH,high,6.6,10,5,68.9
775,16.15,Sunny,high,high,2.8,23,6,76.2
776,3.85,RAIN,medium,high,0.7,1,5,43.1
777,5.36,snow,,medium,8.2,19,1,46.5
778,14.72,RAIN,high,low,5.2,23,3,65.1
779,14.68,rain,high,low,3.4,22,0,64.0
780,13.18,snow,HIGH,high,1.5,4,2,85.1
781,14.19,rain,HIGH,medium,1.1,21,3,80.3
782,11.31,rain,low,high,3.8,23,1,54.8
783,5.78,snow,low,low,8.1,14,6,20.1
784,7.57,sunny,low,low,9.2,11,0,8.3
785,4.45,snow,medium,high,9.0,13,0,49.8
786,18.26,sunny,HIGH,high,9.2,10,1,69.2
787,12.08,RAIN,high,low,9.1,20,0,53.0
788,8.62,RAIN,HIGH,high,5.5,8,5,55.8
789,9.78,snow,high,low,2.6,19,6,54.0
790,19.0,RAIN,medium,high,8.1,7,1,79.7
791,3.91,Sunny,HIGH,medium,2.5,11,5,29.1
792,12.14,rain,high,low,3.0,2,3,65.8
793,10.61,rain,high,medium,2.7,20,4,66.2
794,12.62,sunny,low,high,5.4,14,6,52.7
795,1.34,RAIN,medium,medium,3.6,7,2,27.0
796,17.57,sunny,HIGH,high,2.0,6,3,83.8
797,18.71,rain,low,medium,4.8,16,5,60.5
798,11.74,rain,medium,medium,8.8,11,2,45.5
799,14.24,RAIN,low,medium,5.9,19,2,56.0
800,18.53,,HIGH,low,8.8,17,5,58.6
801,14.44,Sunny,high,medium,2.4,17,5,62.3
802,3.9,RAIN,HIGH,high,2.1,14,6,52.8
803,11.95,RAIN,medium,high,6.0,22,1,63.9
804,12.53,sunny,HIGH,low,4.9,2,4,42.1
805,9.06,RAIN,medium,low,6.8,18,6,37.4
806,14.99,Sunny,low,high,8.0,14,5,53.2
807,18.75,RAIN,medium,medium,7.6,15,2,64.2
808,18.59,sunny,high,high,9.5,21,2,72.3
809,9.57,sunny,high,low,4.3,21,3,39.3
810,3.15,sunny,high,low,2.5,16,4,28.4
811,19.71,sunny,low,high,5.7,0,4,65.2
812,16.94,snow,medium,medium,1.6,10,2,83.0
813,3.37,RAIN,low,medium,3.2,5,4,29.1
814,18.5,rain,HIGH,low,2.5,22,3,86.8
815,17.53,RAIN,HIGH,high,-5.0,8,1,88.6
816,10.86,snow,HIGH,high,1.6,19,2,70.1
817,12.23,sunny,HIGH,low,0.8,15,0,55.3
818,8.58,snow,high,high,6.7,5,2,68.8
819,2.04,Sunny,medium,low,6.3,11,2,5.0
820,7.37,Sunny,high,medium,7.2,18,1,39.0
821,16.25,RAIN,medium,medium,6.8,12,5,71.9
822,1.09,RAIN,medium,high,1.6,12,5,32.4
823,7.34,rain,low,medium,3.3,3,0,27.0
824,8.57,rain,HIGH,medium,1.7,8,0,62.9
825,11.21,,medium,low,8.5,13,0,28.5
826,18.48,sunny,HIGH,low,7.6,13,5,64.9
827,7.58,snow,HIGH,high,2.4,16,6,70.2
828,7.59,rain,HIGH,low,3.7,4,1,45.6
829,15.01,rain,high,high,9.7,22,4,76.7
830,9.59,sunny,HIGH,high,6.1,18,0,55.5
831,5.27,sunny,medium,low,8.1,1,4,11.8
832,9.6,RAIN,high,medium,3.0,12,3,53.4
833,3.68,snow,HIGH,medium,2.5,10,1,51.0
834,4.35,sunny,low,medium,7.9,1,4,14.5
835,10.47,rain,HIGH,medium,7.0,0,5,51.2
836,8.96,rain,HIGH,high,7.0,20,6,52.9
837,18.38,Sunny,high,medium,5.8,2,5,76.8
838,7.89,sunny,medium,high,5.9,11,0,45.0
839,12.03,RAIN,HIGH,low,7.5,6,6,52.3
840,13.01,snow,high,low,3.1,0,0,73.3
841,1.25,RAIN,high,high,3.9,8,6,40.9
842,13.61,rain,medium,medium,8.8,17,4,41.4
843,4.38,RAIN,high,high,,23,5,50.1
844,19.26,rain,medium,medium,5.7,19,4,80.3
845,3.82,rain,low,medium,7.2,5,3,13.9
846,8.88,rain,HIGH,high,10.0,8,1,48.3
847,2.62,rain,high,high,4.6,22,5,38.7
848,19.94,rain,low,medium,4.6,7,2,68.9
849,10.54,Sunny,high,high,8.5,22,5,54.8
850,12.31,RAIN,high,medium,,17,3,65.7
851,2.27,Sunny,low,high,7.4,14,5,19.4
852,15.25,Sunny,high,low,4.9,0,3,58.1
853,4.99,sunny,high,medium,3.6,13,5,24.7
854,18.06,sunny,low,low,6.3,17,3,38.6
855,4.9,sunny,high,high,8.8,18,6,37.8
856,4.62,snow,medium,low,8.9,18,0,20.2
857,1.69,sunny,high,high,1.5,9,4,36.0
858,9.97,RAIN,HIGH,medium,4.6,19,5,57.8
859,11.73,,high,high,4.9,20,1,57.0
860,2.25,RAIN,HIGH,high,9.8,5,0,22.3
861,15.74,sunny,HIGH,medium,6.9,16,3,61.9
862,9.61,snow,high,high,4.4,13,1,76.1
863,10.96,snow,low,medium,0.7,12,0,56.3
864,9.37,Sunny,medium,high,5.9,7,2,35.6
865,8.61,RAIN,medium,medium,1.4,21,5,47.6
866,11.63,rain,high,low,8.4,9,5,42.5
867,3.95,,low,high,7.6,8,3,30.8
868,4.46,sunny,low,high,4.9,4,0,27.8
869,17.37,rain,medium,high,4.6,22,0,66.8
870,18.98,snow,low,medium,9.0,3,3,70.5
871,8.09,Sunny,high,high,3.2,5,2,50.2
872,6.14,Sunny,high,medium,2.9,5,5,36.8
873,13.24,snow,low,high,9.4,12,4,59.0
874,8.77,,high,low,8.2,3,2,24.8
875,1.48,snow,HIGH,high,8.3,21,3,42.2
876,3.97,sunny,medium,low,2.4,7,4,17.3
877,14.6,rain,high,medium,1.9,4,0,76.4
878,13.52,snow,low,low,0.7,1,6,62.6
879,1.51,sunny,medium,high,2.8,8,6,27.4
880,5.22,rain,high,high,7.9,10,2,40.9
881,5.39,snow,medium,medium,2.8,19,6,42.9
882,13.77,Sunny,low,high,7.4,19,2,46.5
883,1.37,snow,HIGH,high,2.9,10,6,36.2
884,2.98,RAIN,HIGH,medium,4.3,6,5,36.9
885,16.2,snow,high,medium,9.8,13,6,78.7
886,4.39,RAIN,HIGH,low,2.8,5,5,29.1
887,13.4,rain,high,medium,4.1,3,4,71.6
888,5.53,snow,medium,high,3.4,5,0,56.6
889,2.89,rain,high,medium,1.5,2,2,40.9
890,5.62,rain,high,high,5.2,22,4,42.1
891,14.72,sunny,high,low,4.1,5,2,49.4
892,17.26,rain,HIGH,medium,7.1,2,6,76.8
893,16.77,rain,high,high,8.3,0,5,77.7
894,8.55,snow,low,medium,5.7,20,0,44.7
895,13.69,snow,high,medium,0.8,17,6,76.6
896,4.89,Sunny,medium,medium,6.4,22,0,19.9
897,6.57,sunny,low,medium,1.0,22,1,33.0
898,18.03,rain,medium,low,6.4,3,4,63.0
899,1.25,sunny,medium,high,7.0,5,5,20.2
900,2.62,RAIN,medium,medium,2.4,16,5,31.4
901,4.95,rain,low,high,8.3,17,5,28.1
902,1.5,sunny,low,low,9.2,5,6,5.0
903,4.45,Sunny,HIGH,high,8.2,1,3,40.9
904,12.08,Sunny,low,high,3.4,11,2,50.8
905,9.01,rain,high,low,6.1,11,0,49.5
906,17.96,RAIN,medium,medium,9.2,3,2,65.7
907,16.53,Sunny,HIGH,high,3.5,15,2,73.4
908,7.49,Sunny,low,high,8.3,19,3,26.2
909,5.93,RAIN,medium,medium,0.6,9,0,46.0
910,8.21,sunny,low,medium,0.5,9,1,31.0
911,12.22,Sunny,HIGH,high,7.7,6,5,63.7
912,6.09,snow,low,low,7.7,13,4,36.1
913,12.86,Sunny,low,medium,8.0,6,2,40.6
914,8.78,sunny,medium,medium,9.3,11,3,31.2
915,11.49,sunny,high,low,1.6,10,3,56.0
916,9.29,rain,low,high,2.7,16,4,45.4
917,6.59,snow,,medium,9.1,10,4,48.8
918,19.02,sunny,,high,2.2,20,6,63.1
919,15.51,RAIN,low,high,7.0,2,0,55.6
920,3.66,snow,high,high,5.5,18,2,54.2
921,17.5,snow,medium,low,1.3,21,2,77.3
922,10.26,RAIN,HIGH,high,3.2,3,4,69.5
923,18.0,Sunny,medium,high,5.4,7,5,64.0
924,16.2,RAIN,medium,medium,8.6,13,6,58.2
925,9.08,RAIN,medium,medium,,19,1,44.8
926,1.43,Sunny,low,low,6.4,23,2,5.0
927,6.1,Sunny,high,low,5.2,13,3,27.1
928,11.29,,low,medium,3.3,15,5,43.4
929,13.04,,HIGH,medium,1.6,14,4,57.9
930,5.9,Sunny,high,low,4.4,11,2,25.3
931,3.65,RAIN,medium,high,0.8,15,0,46.2
932,16.86,rain,high,low,2.5,19,4,65.5
933,19.7,rain,HIGH,high,4.6,18,3,89.6
934,10.99,sunny,low,medium,4.5,4,0,30.7
935,4.26,rain,low,medium,0.9,11,6,32.2
936,6.17,rain,medium,medium,6.1,4,4,25.2
937,1.35,RAIN,low,high,5.7,9,4,28.4
938,18.37,Sunny,low,low,1.2,16,2,53.5
939,3.24,,HIGH,high,9.5,14,0,33.5
940,11.95,,high,low,1.4,7,6,65.4
941,6.21,rain,low,low,8.6,7,4,14.4
942,11.53,RAIN,HIGH,low,0.5,7,5,59.1
943,13.38,sunny,HIGH,medium,8.9,9,3,50.3
944,16.77,Sunny,medium,low,0.7,19,0,54.1
945,4.92,snow,HIGH,medium,7.7,12,5,44.7
946,1.21,sunny,medium,low,3.9,15,2,9.5
947,3.6,sunny,low,low,7.5,8,1,5.0
948,18.1,RAIN,medium,medium,4.3,15,6,69.5
949,17.6,rain,HIGH,medium,1.2,9,4,89.0
950,12.35,Sunny,high,high,7.8,2,1,61.9
951,12.41,snow,high,low,1.2,22,4,72.2
952,13.64,sunny,low,medium,9.3,21,5,34.8
953,4.33,snow,low,high,1.0,13,2,54.1
954,18.37,rain,high,high,5.1,12,2,83.7
955,8.96,rain,medium,medium,7.4,3,2,45.4
956,8.28,snow,low,low,4.2,3,2,42.9
957,10.86,Sunny,HIGH,high,2.6,5,0,53.1
958,1.89,rain,low,low,7.7,23,0,6.8
959,4.16,snow,medium,low,8.0,18,4,21.3
960,15.02,sunny,low,high,9.3,10,0,47.2
961,2.57,snow,HIGH,medium,4.1,7,4,46.2
962,12.46,snow,HIGH,low,5.3,13,6,60.9
963,5.66,RAIN,HIGH,medium,3.9,7,0,32.6
964,8.4,rain,medium,high,2.9,13,0,51.1
965,6.49,Sunny,medium,low,,22,0,16.4
966,7.76,Sunny,HIGH,medium,3.7,6,6,39.0
967,14.66,RAIN,HIGH,medium,4.6,20,3,70.4
968,6.65,Sunny,medium,low,4.3,17,6,18.9
969,11.76,snow,medium,medium,7.3,11,2,53.4
970,10.04,RAIN,medium,medium,9.2,13,6,50.8
971,13.61,sunny,high,high,6.8,14,3,64.3
972,18.8,rain,medium,high,5.0,17,0,78.3
973,14.92,rain,HIGH,medium,7.9,11,0,63.2
974,5.08,rain,high,medium,6.6,9,3,37.3
975,1.59,snow,medium,low,1.1,11,5,26.6
976,5.98,sunny,HIGH,high,1.4,7,4,46.5
977,12.31,RAIN,low,low,0.9,5,2,51.6
978,1.98,RAIN,high,medium,4.8,23,6,28.2
979,10.43,rain,HIGH,low,8.3,18,4,47.2
980,12.34,sunny,low,medium,3.5,0,5,43.8
981,7.35,sunny,HIGH,high,4.1,12,2,43.8
982,15.65,sunny,medium,high,9.1,21,1,52.6
983,3.03,Sunny,medium,medium,8.5,15,2,5.0
984,2.43,Sunny,low,high,6.8,17,6,22.5
985,14.84,rain,medium,medium,3.0,11,4,65.5
986,10.41,sunny,HIGH,low,1.6,4,2,41.5
987,14.08,,low,medium,0.7,20,1,45.3
988,9.26,RAIN,HIGH,low,1.5,12,1,45.8
989,5.68,RAIN,HIGH,medium,3.3,7,0,45.9
990,16.56,rain,HIGH,high,5.7,5,6,81.1
991,16.19,sunny,medium,medium,1.1,2,1,54.7
992,14.2,rain,medium,medium,1.8,19,3,58.6
993,6.17,RAIN,HIGH,medium,2.2,3,4,51.5
994,12.21,RAIN,high,high,6.5,11,3,66.9
995,7.86,Sunny,HIGH,medium,6.4,12,5,31.8
996,2.74,rain,HIGH,high,5.7,1,3,41.7
997,18.43,rain,low,medium,2.9,18,4,65.4
998,3.6,sunny,HIGH,low,4.0,3,5,24.2
999,19.05,sunny,medium,medium,1.4,22,3,75.0
1000,9.47,Sunny,,low,2.7,12,3,15.5
1001,4.52,snow,high,high,9.0,18,6,49.2
1002,11.3,snow,low,high,9.8,7,5,57.8
1003,17.59,snow,high,medium,6.7,7,3,86.3
1004,14.91,rain,low,high,9.2,15,1,64.9
1005,16.32,rain,low,medium,6.6,10,4,57.9
1006,13.52,RAIN,high,high,0.8,17,4,80.6
1007,14.15,rain,medium,low,10.0,3,4,47.6
1008,17.13,rain,medium,high,1.4,23,3,76.3
1009,5.74,rain,medium,low,,0,1,26.4
1010,132.28083601881914,Sunny,low,medium,2.9,0,4,36.4
1011,5.2,rain,HIGH,medium,4.2,13,2,43.1
1012,19.77,sunny,low,medium,6.6,3,4,48.8
1013,18.94,sunny,HIGH,low,4.6,10,0,62.5
1014,1.75,RAIN,HIGH,medium,2.9,17,2,34.7
1015,14.41,Sunny,medium,medium,3.7,15,4,50.3
1016,18.58,sunny,HIGH,low,3.7,16,3,70.0
1017,4.43,Sunny,low,high,9.6,23,4,20.6
1018,11.79,Sunny,low,medium,8.1,1,1,34.4
1019,18.39,RAIN,,high,,3,1,83.1
1020,1.64,Sunny,high,high,2.4,2,4,34.5
1021,14.25,rain,low,medium,8.2,14,6,47.3
1022,6.65,Sunny,HIGH,medium,,1,3,39.5
1023,18.56,RAIN,low,low,2.5,23,3,57.2
1024,19.45,RAIN,low,low,4.0,18,3,71.0
